,country,time_of_day,lat,long,road_type,road_condition,weather,solar_angle_elevation,month,hour,temperature_2m,relative_humidity_2m,rain,snowfall,cloud_cover,cloud_cover_low,cloud_cover_mid,sunshine_duration,wind_speed_10m,weather_code,laplacian,quality,brightness,noisiness,sharpness,contrast,complexity,conf,iou,lrp,pq
78485,PL,night,52.22571570584077,20.939004355665887,smaller-rural,normal,partly-cloudy-night,-6.641950640256027,4,18,10.696000099182127,74.74951171875,0.0,0.0,34.0,0.0,34.0,0.0,2.968636035919189,1.0,17.870559744394615,0.7135901,0.21450481,0.9976891,0.8740872,0.28128085,0.3001202,0.7170976877212525,0.7697131938365127,1.3853045626235896,0.6414276615304272
33784,DE,day,50.99666986936485,7.041215021351258,city,normal,clear-day,17.897055171858412,11,11,8.016500473022461,81.072021484375,0.0,0.0,62.0,62.0,0.0,3427.283203125,10.4399995803833,2.0,183.3883800596749,0.719259,0.24208155,0.99343663,0.959934,0.29589608,0.31554314,0.5950827045100076,0.7718189923084564,1.416789121539633,0.6698806348337546
86965,PL,day,52.203944602583896,20.940148045010968,arterial-urban,normal,partly-cloudy-day,49.21109914080385,4,11,12.859000205993652,73.35907745361328,1.399999976158142,0.0,66.0,23.0,46.0,3600.0,19.3865909576416,61.0,46.34167330636895,0.669162,0.14339913,0.9973773,0.98976266,0.12184302,0.08920556,0.5252387841110644,0.6399025627193887,1.1678830752632665,0.4799269220395415
13525,PL,day,52.24334867230521,21.03778680142364,city,normal,clear-day,42.63728976526519,4,8,9.5649995803833,51.17511367797852,0.0,0.0,0.0,0.0,0.0,3600.0,12.738099098205566,0.0,71.11759227058452,0.8442374,0.37988487,0.9971102,0.99521554,0.1117579,0.09678979,0.7210368979722261,0.8505124286766348,1.5165446317339881,0.7216469091801749
71696,IT,day,45.4949871092015,9.254587688094093,highway,normal,clear-day,62.82413424631312,7,10,31.600000381469727,45.21417236328125,0.0,0.0,86.0,4.0,6.0,3600.0,3.563817977905273,3.0,91.324266610906,0.5775156,0.15950614,0.9950375,0.9667469,0.12235331,0.14242014,0.7380299866199493,0.8978523328880981,1.284180237777213,0.47255385941478845
92271,PL,day,54.44283258802616,18.55972149033731,arterial-urban,normal,partly-cloudy-day,40.25054736330881,5,7,11.694499969482422,76.73137664794922,0.0,0.0,86.0,39.0,9.0,3600.0,12.594856262207031,3.0,82.54061708867751,0.89287007,0.31713974,0.9960664,0.99653244,0.19418941,0.07678955,0.5974181417761177,0.7919110140641737,1.3226384892288237,0.5637332642490729
37777,DE,day,51.50332487646432,7.4563271076769375,city,normal,partly-cloudy-day,13.097452900100905,12,12,6.660999774932861,72.47285461425781,0.0,0.0,39.0,39.0,0.0,3600.0,11.885453224182127,1.0,285.1676810523782,0.6120923,0.14490902,0.996527,0.96900696,0.117981985,0.1130677,0.6273334660591223,0.7868651311953035,1.3944395553935423,0.6411493661591362
19997,DE,day,50.94586242795077,6.93970997371218,city,normal,partly-cloudy-day,8.89771705886126,11,8,5.758499622344971,90.71664428710938,0.0,0.0,50.0,47.0,34.0,0.0,8.287821769714355,2.0,65.46118185082958,0.73080915,0.23911121,0.99666,0.9785362,0.14571118,0.28858885,0.7136346362531185,0.7549969459688394,1.3683289219549901,0.6332232450061234
81538,SE,day,63.16659734922621,15.601740522325338,arterial-rural,snow,clear-day,13.032727961199557,2,12,-3.173500061035156,73.5869140625,0.0,0.0,98.0,3.0,78.0,0.0,5.692099571228027,3.0,143.88434144181292,0.53823334,0.109888196,0.9897159,0.90109783,0.15908481,0.17098129,0.501523780822754,0.7055737830573983,1.2284153145082202,0.5039812736124273
18290,IT,day,45.4762127536524,9.151491052055972,city,normal,clear-day,52.27388738374771,7,9,29.64200019836425,50.23087310791016,0.0,0.0,3.0,2.0,1.0,3600.0,5.001279830932617,0.0,171.003340669652,0.5732835,0.10879257,0.9951427,0.97226906,0.090389654,0.22330096,0.6727780855837322,0.7899717267468468,1.3624646584335585,0.607670559036036
87921,DE,day,50.94223915128327,6.962540780736098,arterial-urban,normal,partly-cloudy-day,18.35980287540754,11,10,7.241000175476074,85.02503967285156,0.1000000014901161,0.0,36.0,31.0,14.0,3600.0,10.58791732788086,51.0,113.09460929648102,0.68786716,0.18482915,0.99710876,0.98920643,0.12206113,0.08632407,0.61868431893262,0.7575701285267449,1.34342683803566,0.606056102821396
78546,SE,day,63.39404970917999,19.195271523998613,arterial-rural,snow,snow,12.599696101896882,3,14,0.1085000038146972,91.63322448730467,0.0,0.0,97.0,92.0,95.0,0.0,5.759999752044678,3.0,26.224392986207025,0.6019519,0.10709866,0.9961914,0.9770657,0.16019084,0.12257901,0.41705521941185,0.7630713619392729,1.2630713619392728,0.5087142412928486
38361,PL,day,54.48539744371519,18.54577765773941,city,normal,partly-cloudy-day,38.91875252207095,5,7,12.187000274658203,75.7743911743164,0.0,0.0,79.0,26.0,7.0,3600.0,13.183079719543455,2.0,181.7345471456765,0.71684617,0.2559396,0.9940883,0.9865319,0.11860225,0.12366606,0.7438169419765472,0.874337716806833,1.5104605229184087,0.7089224730866214
5284,SE,day,55.60612184345361,13.018585024277348,city,normal,partly-cloudy-day,49.00269030811605,5,13,15.467499732971191,60.743045806884766,0.0,0.0,96.0,5.0,37.0,3600.0,11.50311279296875,3.0,110.84603978532826,0.5174068,0.14746812,0.99427867,0.9853698,0.079858676,0.14427409,0.588806573833738,0.7548680527309365,1.2718592562463324,0.5251256018997819
96559,DE,day,50.9469843505956,6.930538088199939,arterial-urban,normal,partly-cloudy-day,6.716904599274585,11,7,5.751999855041504,90.71617126464844,0.0,0.0,50.0,47.0,34.0,0.0,8.287821769714355,2.0,311.4732082511879,0.4902749,0.080122314,0.9954136,0.9537692,0.10285323,0.11991235,0.6973670840263366,0.7585233885132654,1.2895461951348575,0.5445808943172162
9616,FR,day,43.3383396479392,5.383382689033779,city,normal,clear-day,25.477255233964115,2,14,15.857000350952148,74.87406158447266,0.0,0.0,0.0,0.0,0.0,3600.0,8.37338638305664,0.0,76.04243412815788,0.6015755,0.21428537,0.9947072,0.9742312,0.14862308,0.077209905,0.62725601877485,0.8450303776385621,1.2957403236901963,0.5070182265831373
53529,DE,night,50.940206797127,6.9397417007134345,arterial-urban,normal,cloudy,-8.514796384265551,11,16,11.43899917602539,79.6170883178711,0.0,0.0,98.0,97.0,60.0,0.0,17.533145904541016,3.0,131.35527080363244,0.8067596,0.17986281,0.9978528,0.9892564,0.15615918,0.1451169,0.43267272128945305,0.7265453601875337,1.200405510935126,0.4456144875816873
19042,FR,day,45.75656591515813,4.81541756530419,arterial-urban,normal,partly-cloudy-day,16.663962655636126,2,15,5.496500015258789,55.747467041015625,0.0,0.0,96.0,0.0,92.0,3600.0,28.116899490356445,3.0,35.238150398661254,0.7538604,0.11706462,0.98980206,0.8185451,0.14344765,0.21739542,0.790352389216423,0.882438052743848,1.509917403658464,0.7059504421950784
1477,FR,day,43.285229880448334,5.384170819875685,city,normal,clear-day,29.44075830398608,2,9,14.263999938964844,81.35600280761719,0.0,0.0,0.0,0.0,0.0,3600.0,6.119999885559082,0.0,142.96754235548246,0.58659434,0.109241836,0.9910156,0.9767139,0.11754399,0.14380188,0.4984268161157767,0.7131976377363588,1.189509011321208,0.43889085399160543
71029,NO,day,63.42532391176246,10.643799980683484,arterial-rural,normal,cloudy,14.43424702063082,2,10,4.598999977111816,61.13492584228516,0.0,0.0,69.0,0.0,50.0,3600.0,6.952754497528076,2.0,26.28131670093436,0.63265216,0.17685576,0.9945762,0.9653597,0.178964,0.29255995,0.7294539213180542,0.749065633630412,1.249065633630412,0.49937708908694134
55987,PL,day,54.3774016041045,18.609730384727563,arterial-urban,normal,clear-day,55.96242415953194,6,11,19.184999465942383,60.2044677734375,0.0,0.0,2.0,0.0,0.0,3600.0,15.192682266235352,0.0,215.37573143562287,0.72845256,0.16749363,0.9963565,0.98237795,0.096168555,0.10548818,0.5318137204647064,0.729562848765979,1.252519133642577,0.5177542797694045
89819,SE,day,55.65263220275131,13.129708286010173,highway,normal,cloudy,34.99361770727793,5,15,15.330500602722168,62.80864334106445,0.0,0.0,72.0,26.0,54.0,3600.0,8.714676856994629,2.0,30.540891850540497,0.66688204,0.14764698,0.99472684,0.9624378,0.16399854,0.20937338,0.7764829397201538,0.8585764991502577,1.1265564114647968,0.2575729497450773
36709,IT,day,41.84395901965124,12.593466047590052,city,normal,clear-day,5.118893795228345,8,17,26.72649955749512,66.32467651367188,0.0,0.0,82.0,0.0,2.0,1297.2896728515625,11.019763946533203,3.0,37.66814264474654,0.78065336,0.22639422,0.99343985,0.9860734,0.16438162,0.17834686,0.7141850730952095,0.7988332822900988,1.3386777199287787,0.5778793956992204
58525,NO,twilight,68.43951866111841,22.47259763348472,arterial-rural,snow,fog,-0.2178960537264771,1,9,-14.41349983215332,83.3564682006836,0.0,0.0700000002980232,96.0,96.0,15.0,0.0,8.121970176696777,71.0,43.08911177472318,0.58887416,0.10349007,0.99541545,0.9631499,0.14778912,0.1425426,0.6539002954959869,0.7780047588656185,1.1853365059104124,0.38900237943280924
46751,IT,day,41.91650386534109,12.614226315837922,city,normal,clear-day,14.410275051456836,8,16,29.67249870300293,49.76780319213867,0.0,0.0,96.0,0.0,3.0,3600.0,12.889809608459473,3.0,32.04639122062566,0.73175156,0.20455876,0.99602973,0.9781597,0.13310139,0.13986085,0.6932709217071533,0.7562327248048232,1.3294420747490585,0.591834306368992
4156,FR,day,43.25523811496088,5.376461624698296,city,normal,clear-day,32.4001973777723,2,13,14.844000816345217,64.86351013183594,0.0,0.0,5.0,5.0,0.0,3600.0,28.16525650024414,0.0,80.6550213190592,0.6420264,0.11261325,0.9893996,0.79197323,0.23496771,0.29285708,0.554179943075367,0.757116993754944,1.313361336138838,0.573350733134812
94279,IT,day,45.44527913016304,9.213336330601686,arterial-urban,normal,partly-cloudy-day,60.311534379958296,7,12,32.778499603271484,40.29542541503906,0.0,0.0,69.0,3.0,16.0,3600.0,2.545584201812744,2.0,120.91717649328942,0.8557098,0.3161746,0.99755657,0.99510705,0.22358492,0.11735612,0.6084608067023126,0.7765678233752765,1.3810490010948253,0.6335158559114098
10183,FR,day,43.30394599329386,5.421695253888143,city,normal,clear-day,29.65996376365856,2,14,14.847999572753906,77.48770141601562,0.0,0.0,1.0,0.0,1.0,3600.0,14.618837356567385,0.0,114.68071047820052,0.5329982,0.1124264,0.99223447,0.93660897,0.13712996,0.1254382,0.7219051923602819,0.8602129250062899,1.4502661562578625,0.6617022500048384
96625,DE,night,52.537997756251045,13.530346795479524,arterial-urban,normal,partly-cloudy-night,-23.51391311882924,9,20,21.03499984741211,67.48808288574219,0.0,0.0,0.0,0.0,0.0,0.0,8.707237243652344,0.0,104.17339685902924,0.83436275,0.34438425,0.99316263,0.97486943,0.32355583,0.55542743,0.6497918725013733,0.7030529324293795,1.2538161655367244,0.5408099480225996
78027,DE,day,53.072277648801766,8.859380337896523,arterial-urban,normal,cloudy,13.111120160998285,12,10,3.5980000495910645,91.85900115966795,0.1000000014901161,0.0,100.0,100.0,23.0,0.0,15.15852165222168,51.0,379.9452758970722,0.7781884,0.34667715,0.9973253,0.98568046,0.18806654,0.10136511,0.5610084533691406,0.7070649625076237,1.2467157000090836,0.5279418386723591
81118,DE,day,50.9766853175696,6.85500899686521,arterial-urban,normal,rain,3.8600192011534062,11,15,11.641499519348145,78.57193756103516,0.0,0.0,79.0,60.0,71.0,3600.0,17.076297760009766,2.0,270.08538938938744,0.63082397,0.16833334,0.9900004,0.98115987,0.12881163,0.1900593,0.5429858610033989,0.7295110488334838,1.2430116987648654,0.5050461107308734
55891,DE,night,52.52480206711847,13.421384319321929,arterial-urban,normal,partly-cloudy-night,-25.39907897087241,9,20,21.315000534057617,66.68123626708984,0.0,0.0,0.0,0.0,0.0,0.0,8.37338638305664,0.0,124.33569312587582,0.6929416,0.21390781,0.99576724,0.97711235,0.1948207,0.14274836,0.6582660714785258,0.7631266724625881,1.2728721047760174,0.5211596787549382
86887,DE,night,51.59315546602167,7.620867196998141,highway,wet,rain,-16.098198674437413,12,5,3.6644999980926514,96.19470977783205,0.5,0.0,100.0,100.0,100.0,0.0,14.79945945739746,53.0,81.56487060547101,0.55491096,0.111097075,0.9933442,0.95547336,0.10780099,0.06072277,0.6202686230341593,0.6543962422963647,1.0926377453778189,0.3020290349060145
17784,SE,day,63.66296823213627,19.96460148689101,arterial-rural,wet,snow,8.852922999784653,3,15,-0.2784999907016754,94.67852020263672,0.0,0.1400000005960464,100.0,100.0,85.0,0.0,6.119999885559082,71.0,21.051004247365647,0.5710353,0.10208902,0.9956955,0.9658798,0.13906915,0.10675751,0.8564839959144592,0.9398804208913375,1.4398804208913374,0.6265869472608917
4627,DE,day,50.90639443599818,6.9373661553029295,city,wet,rain,0.476674981349376,11,15,11.295499801635742,81.51165771484375,0.0,0.0,99.0,99.0,85.0,0.0,15.646544456481934,3.0,49.48279437186247,0.6052783,0.15734133,0.9951558,0.97478306,0.15595996,0.08704361,0.5990015864372253,0.7311744588501968,1.277409350620236,0.5483808441376475
85301,SE,day,63.84861330086717,20.31082702182111,arterial-urban,snow,fog,6.609902713793701,1,10,-0.5524999499320984,93.9751205444336,0.0,0.0,100.0,100.0,66.0,0.0,17.287498474121094,3.0,26.874148612838688,0.5794329,0.116122015,0.99528027,0.97216034,0.14174189,0.11621368,0.7288199365139008,0.8893517047471066,1.2224866884269179,0.39526742433204737
58869,FR,day,45.70961481553522,4.468319376180387,smaller-rural,snow,clear-day,31.06626070096129,2,12,1.4140000343322754,61.029884338378906,0.0,0.0,68.0,1.0,1.0,3600.0,5.399999618530273,2.0,115.6690339879343,0.672501,0.20176454,0.99617153,0.9788897,0.19773431,0.20179817,0.6488664944966634,0.8203414501888711,1.3416975468681291,0.5706723131748668
94623,SE,twilight,63.18178995853752,14.702828244254,arterial-rural,snow,clear-day,-0.8677427707749672,2,16,-9.702500343322754,78.41637420654297,0.0,0.0,0.0,0.0,0.0,1362.0142822265625,3.3190360069274902,0.0,97.77154617417408,0.71716124,0.351959,0.99444336,0.95913017,0.23374751,0.28000784,0.8683968186378479,0.8459293382754431,1.6918586765508863,0.8459293382754431
43715,DE,day,50.93730967156494,6.982419194246049,city,normal,partly-cloudy-day,12.179623091640138,11,8,6.534499645233154,87.66323852539062,0.0,0.0,57.0,21.0,50.0,3600.0,9.746630668640137,2.0,218.0699560982829,0.7241639,0.21568143,0.99567187,0.9851245,0.15309978,0.1937655,0.6873272210359573,0.8592528371110645,1.4790037828147529,0.6874022696888515
47434,PL,day,52.23011432330432,21.01321561375964,city,wet,rain,27.765132599254315,4,14,2.80050015449524,93.13076782226562,0.699999988079071,0.0,100.0,97.0,100.0,0.0,13.905508995056152,53.0,83.71590151365541,0.564961,0.1478517,0.9935528,0.9770777,0.15225182,0.10616438,0.6682391645092713,0.7349372901853402,1.2936716127316752,0.5653363770656463
18599,SE,day,55.60767873443165,13.028605236094233,city,normal,partly-cloudy-day,55.28103240199675,5,10,16.310501098632812,56.55952835083008,0.1000000014901161,0.0,67.0,13.0,63.0,3600.0,9.957107543945312,51.0,162.0421441356146,0.676536,0.10714723,0.9959609,0.9901598,0.15094823,0.2379662,0.4873857239882151,0.6591704858466446,1.166405507930583,0.45256481117829334
55337,PL,day,54.375518364581175,18.61608993922289,arterial-urban,wet,partly-cloudy-day,57.0422074527777,5,10,10.956500053405762,78.73738861083984,0.0,0.0,95.0,94.0,33.0,1705.4285888671875,15.5301513671875,3.0,52.96616000556904,0.53885525,0.15009232,0.9943064,0.9047622,0.13388363,0.17770061,0.6551620714042498,0.776341754897373,1.39222700695111,0.6445101361412153
97582,PL,day,54.41311036545971,18.566378207019497,arterial-urban,normal,partly-cloudy-day,10.452774951826669,6,17,17.663999557495117,58.64977645874024,0.0,0.0,38.0,0.0,0.0,3600.0,7.091177463531494,1.0,102.00777690411468,0.5103659,0.16452408,0.9858892,0.8679374,0.12696937,0.13771062,0.6438899272018008,0.7463632467776806,1.3583465407675355,0.6285164183390994
1316,PL,day,52.26324785732217,21.038236615144264,city,normal,partly-cloudy-day,51.61280995586041,4,10,7.839000225067139,45.53498840332031,0.0,0.0,100.0,100.0,96.0,1877.5665283203125,8.766572952270508,3.0,96.58449749228215,0.6466618,0.16504225,0.9963025,0.9765785,0.14822572,0.11807639,0.721289105275098,0.8169144498575188,1.3900485536707925,0.6224110094152524
60198,DE,night,50.945877514215134,6.944194600351414,arterial-urban,normal,cloudy,-8.17440434086204,11,16,11.43899917602539,79.6170883178711,0.0,0.0,98.0,97.0,60.0,0.0,17.533145904541016,3.0,130.4572927128073,0.7443325,0.15414011,0.99586284,0.97555125,0.1257975,0.09997571,0.6701635654483523,0.7516121661149995,1.3354828881533327,0.6012897328919996
13814,DE,day,50.92935741653035,6.908084692661471,city,normal,rain,2.1895002910592467,11,15,11.802000045776367,78.06420135498047,0.0,0.0,88.0,61.0,85.0,3600.0,18.10409927368164,3.0,257.9261947832843,0.78762823,0.15710719,0.993072,0.9872133,0.23209116,0.32016873,0.7065103482455015,0.8645257265652307,1.3949028704456665,0.6075045646134054
20873,PL,night,52.22078830994183,20.91659497619996,city,normal,partly-cloudy-night,-6.247857156373044,4,18,10.70900058746338,74.75174713134766,0.0,0.0,34.0,0.0,34.0,0.0,2.968636035919189,1.0,29.79566000155708,0.81111795,0.34595972,0.99814785,0.96647424,0.3066422,0.22601762,0.6263362490213834,0.7893489608241109,1.2630445098401009,0.4933431005150693
83403,SE,night,64.5719555713884,18.62287613067981,smaller-rural,snow,snow,-12.298818718308794,1,16,-6.374500274658203,83.07489013671875,0.0,0.4899999797344208,100.0,100.0,100.0,0.0,24.29133033752441,73.0,47.12614241624336,0.53235334,0.05699861,0.9819326,0.95207304,0.06524122,0.0953976,0.7770319581031799,0.6131334943614851,1.2262669887229702,0.6131334943614851
12177,DE,day,50.9374132996153,6.982839327524571,city,normal,partly-cloudy-day,13.275997639512028,11,9,6.527999877929688,87.66263580322266,0.0,0.0,57.0,21.0,50.0,3600.0,9.746630668640137,2.0,191.0240164778133,0.6971561,0.11952723,0.9919377,0.9489537,0.31565914,0.29559278,0.729330246647199,0.8843402223905894,1.2562268149270597,0.4421701111952947
23362,IT,day,45.46569690240129,9.223774058573532,city,normal,partly-cloudy-day,33.1065312401861,7,15,28.882999420166016,50.50947952270508,0.0,0.0,70.0,11.0,31.0,3600.0,1.1384198665618896,2.0,351.65396652036657,0.7976459,0.36802945,0.9966047,0.99583817,0.16367756,0.17579107,0.6034334128679231,0.7449446962690711,1.3458042770857475,0.6165059555330243
93606,IT,day,41.81186543232465,12.572141640554497,highway,normal,clear-day,58.40602085570178,8,10,31.415000915527344,30.209074020385746,0.0,0.0,3.0,0.0,0.0,3600.0,11.165804862976074,0.0,67.5636815853236,0.79580355,0.44353005,0.99663603,0.97880507,0.28836513,0.114496,0.7780818194150925,0.8200740630219381,1.512118500835101,0.7289547226861672
26738,PL,day,54.37840629622946,18.601016210774013,city,normal,partly-cloudy-day,55.97826673537934,5,9,10.859000205993652,78.72281646728516,0.0,0.0,95.0,94.0,33.0,1705.4285888671875,15.5301513671875,3.0,50.5717109928732,0.6378946,0.15130854,0.9963355,0.98655045,0.08994137,0.15861842,0.556511002779007,0.7234899940083964,1.2641245383735595,0.5374497098348088
7289,DE,day,50.90875477053036,6.941349096080594,city,normal,rain,0.2812270056911075,11,15,11.26949977874756,81.50822448730469,0.0,0.0,99.0,99.0,85.0,0.0,15.646544456481934,3.0,82.23875072287358,0.59545696,0.18999791,0.99642974,0.95049155,0.13267897,0.117179304,0.5835648606652799,0.7882021450971266,1.2737920378422705,0.5076556188761154
98714,SE,day,62.46621409821352,17.3297042219551,highway,snow,snow,7.811421280251608,1,10,-1.037500023841858,91.55706024169922,0.0,1.0499999523162842,100.0,100.0,100.0,0.0,20.72111892700196,75.0,14.162549896690829,0.6302281,0.11692324,0.99413776,0.9773801,0.15727882,0.12015835,0.5682505369186401,0.7278938683818491,1.4557877367636982,0.7278938683818491
61513,PL,day,54.38602212007785,18.59309443447665,arterial-urban,normal,partly-cloudy-day,11.041904262240564,6,17,17.34149932861328,59.564640045166016,0.0,0.0,55.0,0.0,0.0,3600.0,8.473393440246582,2.0,69.99973960202954,0.6729923,0.2359283,0.99239445,0.85273194,0.20412676,0.18224937,0.5889506973326206,0.7418893137224324,1.1612595424816217,0.3709446568612162
