,country,time_of_day,lat,long,road_type,road_condition,weather,solar_angle_elevation,month,hour,forward_acceleration,lateral_acceleration,forward_velocity,lateral_velocity,field_view_horizontal,camera_distance_from_ground,camera_pitch_angle,distortion_magnitude,camera_offset,laplacian,quality,brightness,noisiness,sharpness,contrast,complexity,temperature_2m,relative_humidity_2m,rain,snowfall,cloud_cover,cloud_cover_low,cloud_cover_mid,wind_speed_10m,weather_code
19900,SE,day,55.5769337039562,13.025882923976544,city,normal,cloudy,38.18233370211706,5,14,-0.4680953708604534,-1.077083922596251,38.82322150865707,-0.0483546793017802,121.100845132532,1.131092790341723,0.8810810877117011,0.0287084897382195,34.136425977591585,70.52908074011354,0.61971134,0.14714542,0.9938008,0.9726848,0.19516096,0.10651494,14.2785005569458,71.65941619873047,0.0,0.0,54.0,19.0,7.0,9.832679748535156,2.0
65496,IT,night,41.983840323458814,12.465042343528571,highway,normal,clear-night,-25.36269537513779,8,21,0.3137228845641163,-0.1927492265477173,85.9884281398959,-0.3116659519984052,120.9702880538638,1.102109518675779,0.9413256208462162,0.0465482622168124,39.98099524207568,98.34710535610964,0.5816853,0.09703812,0.9868919,0.8496938,0.07615176,0.3025741,25.694499969482425,64.07695007324219,0.0,0.0,10.0,0.0,10.0,3.7064266204833984,0.0
41818,DE,day,51.50244183743372,7.451732979855578,city,wet,cloudy,12.073485392278611,12,13,3.6782217551092073,4.048286512734815,20.639116373444136,0.3014960117524618,121.1604837134374,1.125060013269004,-0.8404232933982806,0.088727668963989,31.73622738887918,110.30019493622032,0.5259559,0.08216763,0.99437064,0.93879896,0.1296827,0.2299357,3.497999906539917,90.55349731445312,0.0,0.0,100.0,100.0,93.0,4.33497428894043,3.0
32232,DE,day,50.922186615770414,6.938170980447872,city,normal,partly-cloudy-day,17.15160567243096,11,10,-0.0963052407488084,-0.2550394177812747,27.3846245178065,0.0255281380604207,121.1604837134374,1.125060013269004,-0.8404232933982806,0.088727668963989,31.73622738887918,153.58588553338913,0.6634033,0.11418445,0.9962096,0.973265,0.16371125,0.096959345,7.189000129699707,85.01927947998047,0.1000000014901161,0.0,36.0,31.0,14.0,10.58791732788086,51.0
36223,SE,day,59.288520564971314,15.204252517185216,city,normal,cloudy,9.260100615063564,5,18,-2.876560250339747,-0.7564272214889037,47.0777378903228,-0.1117981221198973,121.8558717032652,1.128173733560131,1.732561819006846,0.0784849875174295,34.79395280223011,82.76089877202124,0.5939868,0.15474238,0.9936329,0.9750142,0.17783178,0.16464116,11.419499397277832,34.577205657958984,0.0,0.0,52.0,0.0,52.0,11.96695327758789,2.0
29454,FR,day,43.31764181435386,5.363112286396095,city,normal,clear-day,33.94555723817894,2,13,0.0490560914487844,-1.4698776439453545,58.0108308158135,-0.2945295878770635,121.2376221304691,1.124371377834915,1.027903171759739,0.0207499795669303,16.47928310679553,60.497929304768704,0.83017606,0.38448596,0.9958456,0.9459599,0.37952256,0.41661748,16.972999572753906,50.68558120727539,0.0,0.0,1.0,1.0,0.0,29.15777587890625,0.0
4971,SE,day,55.59856103403984,12.980823364862523,city,normal,partly-cloudy-day,20.79359716980109,5,16,-0.0184206125195882,-0.1352872513996267,23.726584115598666,0.126848738520153,121.100845132532,1.131092790341723,0.8810810877117011,0.0287084897382195,34.136425977591585,225.78141220141825,0.6170938,0.1811336,0.9948549,0.95117044,0.11209157,0.09733349,13.473999977111816,76.75687408447266,0.0,0.0,84.0,1.0,14.0,6.830519199371338,3.0
12457,SE,day,55.60281318802089,13.019166443708333,city,normal,cloudy,46.17721252056378,5,13,0.3703120263214362,-0.8384085516057507,16.400346905331364,-0.0243812657866899,121.100845132532,1.131092790341723,0.8810810877117011,0.0287084897382195,34.136425977591585,55.67189933268448,0.6372969,0.14651892,0.9963258,0.950742,0.13426706,0.15408367,15.317500114440918,61.53911972045898,0.0,0.0,99.0,26.0,0.0,20.80849838256836,3.0
7217,SE,day,55.590910792820665,13.001271619888488,city,normal,partly-cloudy-day,41.20177264999189,5,14,-1.3058268483851465,-1.2535554976559098,27.994525358772364,-0.061607535991565,121.100845132532,1.131092790341723,0.8810810877117011,0.0287084897382195,34.136425977591585,196.0304700292868,0.6588472,0.12577012,0.9948472,0.95985043,0.12712856,0.22966275,14.967499732971191,65.33164978027344,0.0,0.0,77.0,23.0,35.0,2.099142551422119,2.0
37057,PL,night,54.37831941075981,18.635554950233445,city,normal,clear-night,-7.051710310313254,6,20,-0.9061706257193202,-0.6212678052681887,25.13797575191392,-0.0744850589229234,120.7571865009013,1.146133774946981,-0.1805215477089987,0.0721550162525081,23.97482685304935,133.70059082717495,0.5752283,0.16497694,0.99095386,0.9882762,0.09333182,0.087178834,14.10200023651123,65.14198303222656,0.0,0.0,58.0,0.0,58.0,14.51206398010254,2.0
10434,DE,twilight,50.934549269114605,6.9488324698423405,city,normal,rain,-1.723592568134336,11,15,0.4583637747332418,-0.494382318471172,22.99531916959237,0.2207730224914644,121.1604837134374,1.125060013269004,-0.8407723553183722,0.088727668963989,31.73622738887918,84.42903087930233,0.64851373,0.275097,0.9965856,0.9440081,0.1049647,0.09860718,11.26949977874756,81.50822448730469,0.0,0.0,99.0,99.0,85.0,15.646544456481934,3.0
4959,SE,day,55.59684556920963,13.003153878209924,city,normal,partly-cloudy-day,43.606960776189865,5,13,-1.0356076112386292,-0.9584618053072028,25.272885163053694,0.0183306574015795,121.100845132532,1.131092790341723,0.8810810877117011,0.0287084897382195,34.136425977591585,69.04915697417975,0.50908464,0.11842671,0.99503326,0.96274763,0.06315419,0.10827309,14.967499732971191,65.33164978027344,0.0,0.0,77.0,23.0,35.0,2.099142551422119,2.0
16015,PL,day,54.36042448183825,18.58942071234987,city,normal,partly-cloudy-day,8.105125819172827,6,18,3.417977969452049,-1.039642467374554,40.733844414493866,-0.8545889907861717,120.7571865009013,1.146133774946981,-0.1805215477089987,0.0721550162525081,23.97482685304935,92.77375201633588,0.7019336,0.31316802,0.98652226,0.8880792,0.21539442,0.26543823,16.912500381469727,59.46117401123047,0.0,0.0,55.0,0.0,0.0,8.473393440246582,2.0
9220,DE,day,50.98184189492852,7.024498550691479,city,normal,clear-day,17.90784730403989,11,11,-0.5110865012907128,-0.989146386069406,38.16134536694639,0.0498735559354022,121.1604837134374,1.125060013269004,-0.8404232933982806,0.088727668963989,31.73622738887918,284.1216126709966,0.67445815,0.22150218,0.9879694,0.9016158,0.24460661,0.22026603,8.029500007629395,81.07379150390625,0.0,0.0,62.0,62.0,0.0,10.4399995803833,2.0
21002,DE,day,50.94006781988743,6.973124968844956,city,normal,partly-cloudy-day,15.616847521148555,11,9,1.802983261049086,0.5474683666794546,16.72128950643017,0.0425376725378889,121.1604837134374,1.125060013269004,-0.8404232933982806,0.088727668963989,31.73622738887918,96.48355671156992,0.7861196,0.24599238,0.99698204,0.9891066,0.17315203,0.17132369,7.195499897003174,85.0199966430664,0.1000000014901161,0.0,36.0,31.0,14.0,10.58791732788086,51.0
8671,SE,day,55.59881190499252,12.983221942894302,city,normal,partly-cloudy-day,48.22971828762466,5,13,1.6797222742553208,-0.4357744209999286,25.77338036572387,0.065798139330513,121.100845132532,1.131092790341723,0.8810810877117011,0.0287084897382195,34.136425977591585,62.453584294868,0.62468445,0.11910213,0.9955297,0.9720781,0.14672224,0.1481668,15.493499755859377,60.74922943115234,0.0,0.0,96.0,5.0,37.0,11.50311279296875,3.0
12108,PL,day,50.07688142327094,19.92700436915238,city,normal,cloudy,10.429534573126745,4,16,-0.5750679180186097,-1.2248588035710803,17.7196388748103,-0.1439750128915893,119.4299449008713,1.100166968750412,-0.9326097164338646,0.0936659229049696,14.973592751032564,125.09586716673734,0.52366775,0.13323295,0.9931375,0.9528569,0.11682392,0.13760239,3.560999870300293,71.61688232421875,0.0,0.0,100.0,50.0,99.0,13.450708389282228,3.0
9386,DE,day,50.949293016594495,6.918151374161671,city,normal,partly-cloudy-day,7.157718191068994,11,8,2.1764957248473578,-0.566685865232686,26.569348122618305,0.0531589967535517,121.1604837134374,1.125060013269004,-0.8404232933982806,0.088727668963989,31.73622738887918,84.10048891756529,0.6320151,0.14047253,0.9950422,0.9425308,0.17657979,0.15577477,5.751999855041504,90.71617126464844,0.0,0.0,50.0,47.0,34.0,8.287821769714355,2.0
8924,DE,day,50.94246239769915,6.951512247142705,city,wet,partly-cloudy-day,9.32170096916738,11,8,0.1354137413762834,-1.859811125488488,29.08119238670282,-0.0508349681287821,121.1604837134374,1.125060013269004,-0.8404232933982806,0.088727668963989,31.73622738887918,74.21967944530012,0.5692665,0.12582822,0.99682605,0.97417814,0.08988303,0.09758573,5.667500019073486,90.71015167236328,0.0,0.0,50.0,47.0,34.0,8.287821769714355,2.0
49222,PL,day,52.232791395692935,20.99752453149476,city,normal,clear-day,41.32508910285766,4,7,0.5163627707733222,-0.5741771179067697,0.0062956325516,0.0073823386944085,120.0310462140434,1.129930671152837,0.7834161288230759,0.0339008523862861,14.273953023409025,91.06611412008093,0.8318088,0.28632396,0.9985784,0.9959561,0.25892118,0.10699272,9.369999885559082,51.12109756469727,0.0,0.0,0.0,0.0,0.0,12.738099098205566,0.0
10135,DE,day,50.9158807713359,6.918374274005499,city,normal,rain,1.4263114731989075,11,15,0.3689204848138057,0.6054041795683752,29.396548576135764,0.1371650602732937,121.1604837134374,1.125060013269004,-0.8407723553183722,0.088727668963989,31.73622738887918,122.413206138281,0.7227132,0.2167923,0.9959693,0.9890715,0.17379053,0.1260141,11.788999557495115,78.06222534179688,0.0,0.0,88.0,61.0,85.0,18.10409927368164,3.0
11222,DE,day,50.9372041311189,6.981016390679162,city,normal,partly-cloudy-day,12.179623091640138,11,8,2.328910903628952,0.2740516688232732,1.2654373239408343,0.0116898587888798,121.1604837134374,1.125060013269004,-0.8404232933982806,0.088727668963989,31.73622738887918,156.74021199256003,0.7897043,0.2871543,0.9974433,0.9965049,0.09063232,0.09109823,6.534499645233154,87.66323852539062,0.0,0.0,57.0,21.0,50.0,9.746630668640137,2.0
24592,DE,night,50.10650462958385,8.643388397643262,city,normal,partly-cloudy-night,-31.534136481734564,10,19,1.883599660708364,-1.1762112416201211,23.12570916060204,0.0450949836391891,120.9702880538638,1.11944171485232,-0.8397440833488172,0.0465482622168124,39.98099524207568,92.19067007958698,0.59325284,0.07184081,0.9928865,0.8195544,0.19895014,0.35947284,7.440999984741211,90.52228546142578,0.0,0.0,2.0,0.0,2.0,9.028754234313965,0.0
38799,DE,night,52.55133517687181,13.403416212851797,city,normal,partly-cloudy-night,-26.66190084667919,9,20,-0.2970560564662432,-0.8699316073112212,-0.0259233681435187,-0.042023446837303,120.9702880538638,1.11944171485232,-0.8395695537100034,0.0465482622168124,39.98099524207568,144.56145303795688,0.5162494,0.08640038,0.9764748,0.79737014,0.120123774,0.326804,20.552499771118164,69.37654113769531,0.0,0.0,0.0,0.0,0.0,8.699792861938477,0.0
38786,IT,day,45.50038666883179,9.235723994873876,city,normal,partly-cloudy-day,23.79853672124516,7,6,1.662255671528243,-0.9385707587570143,0.9966184573884904,-0.0176394498390645,120.9702880538638,1.102109518675779,0.9415250836037842,0.0465482622168124,39.98099524207568,108.2162822005962,0.68058574,0.1982795,0.99477804,0.9827077,0.1681117,0.28743115,24.24099922180176,71.41117858886719,0.0,0.0,10.0,5.0,0.0,10.661107063293455,0.0
17603,IT,day,45.4518593409484,9.194121586759309,city,normal,clear-day,61.31196414683751,7,10,-0.2276561576425148,-0.4956130135053416,0.1681973691226612,-0.0128834087624691,120.9702880538638,1.102109518675779,0.9415250836037842,0.0465482622168124,39.98099524207568,296.86653933717906,0.8242637,0.5334696,0.99636394,0.9948074,0.19606312,0.1441478,30.93549919128418,46.32936477661133,0.0,0.0,79.0,3.0,2.0,5.116561412811279,2.0
38129,DE,night,50.112881383341445,8.64503874154446,city,normal,partly-cloudy-night,-20.869165926453974,10,18,4.118050488910275,7.255307777308165,33.958520213080625,0.4137324799926493,121.0847164834004,1.128847994220851,1.4188265638518474,0.0247496022748684,37.79941028289983,107.69614602582467,0.49201602,0.13723595,0.9887467,0.75411594,0.168987,0.22625212,7.290999889373779,91.13929748535156,0.0,0.0,47.0,5.0,46.0,9.504273414611816,1.0
54502,PL,day,52.87911449752247,20.62854154266822,smaller-rural,normal,partly-cloudy-day,48.1494832785859,4,9,3.4970953116892414,-0.5712572272759785,34.155182703544824,0.1553090344610488,120.0310462140434,1.129930671152837,0.7834161288230759,0.0339008523862861,14.273953023409025,29.476467542771022,0.67334485,0.24590059,0.9965862,0.98885506,0.089765966,0.05699687,15.399999618530272,55.943016052246094,0.0,0.0,54.0,21.0,45.0,17.727943420410156,2.0
14174,SE,day,55.59775230146448,12.971451349585209,city,normal,partly-cloudy-day,16.93498436313469,5,17,0.6298188650831325,-0.5160424109343201,0.0224385622685122,-0.0216176616778136,121.100845132532,1.131092790341723,0.8810810877117011,0.0287084897382195,34.136425977591585,109.8839534187282,0.54435414,0.087655015,0.9943473,0.9418665,0.15540089,0.26088512,13.487000465393066,76.75894927978516,0.0,0.0,84.0,1.0,14.0,6.830519199371338,3.0
7166,DE,night,50.11125601781392,8.643673608714076,city,normal,partly-cloudy-night,-31.3416752420287,10,19,0.3394415127023037,0.6883572080290784,42.99118840763264,0.3449054997125002,120.9702880538638,1.11944171485232,-0.8397440833488172,0.0465482622168124,39.98099524207568,118.16397011110178,0.7610432,0.19842206,0.99205595,0.9926508,0.22268645,0.18642998,7.421499729156494,90.52086639404295,0.0,0.0,2.0,0.0,2.0,9.028754234313965,0.0
81996,DE,night,50.95319429009492,6.962347517371841,arterial-urban,normal,rain,-7.15506865859264,11,16,0.763209613826557,-1.2754942315220008,40.61245760482368,0.1565729532297076,121.1604837134374,1.125060013269004,-0.8407723553183722,0.088727668963989,31.73622738887918,139.4786195234692,0.5544144,0.11214327,0.9827948,0.7207976,0.18200317,0.2165297,11.256500244140623,81.50650787353516,0.0,0.0,99.0,99.0,85.0,15.646544456481934,3.0
4760,DE,day,50.93537338804588,6.950931859681833,city,normal,partly-cloudy-day,15.879237411354808,11,9,-1.679825372225943,-0.587229127322145,34.10099633259108,0.2113257660532036,121.1604837134374,1.125060013269004,-0.8404232933982806,0.088727668963989,31.73622738887918,278.39044963524606,0.49359453,0.24752283,0.99161154,0.9443096,0.10170657,0.20308575,7.156499862670898,85.01569366455078,0.1000000014901161,0.0,36.0,31.0,14.0,10.58791732788086,51.0
74263,IT,day,45.4574195185442,9.21708700222895,arterial-urban,normal,clear-day,61.626480538815,7,10,-1.0007586174743646,1.587587904883901,42.4552369260388,0.2284863692308342,121.4569399168275,1.133153905263153,2.4123924333565627,0.0564006495119938,43.77164004901971,304.54786308209725,0.7597743,0.10218732,0.9977549,0.9898317,0.1773475,0.19916436,30.72649955749512,44.83773040771485,0.0,0.0,17.0,0.0,4.0,1.527350664138794,0.0
3562,DE,day,50.93527163569191,6.948937727230997,city,wet,partly-cloudy-day,18.172318598248083,11,10,-1.0726724418203928,0.4313631228095272,3.6909909512345767,-0.0034326024435453,121.1604837134374,1.125060013269004,-0.8404232933982806,0.088727668963989,31.73622738887918,74.36808082831364,0.6201189,0.16628873,0.9974443,0.98176044,0.0854785,0.08451998,7.176000118255615,85.0178451538086,0.1000000014901161,0.0,36.0,31.0,14.0,10.58791732788086,51.0
82410,DE,night,50.933436512751015,6.886708589632371,smaller-rural,wet,cloudy,-14.81109209560998,11,17,-0.3755474208503749,-1.177841675910814,-0.0065743568570468,-0.0188248298961839,121.1604837134374,1.125060013269004,-0.8407723553183722,0.088727668963989,31.73622738887918,132.8914617912164,0.44462955,0.06665249,0.99413,0.927805,0.04610901,0.10640865,11.34149932861328,79.60308837890625,0.0,0.0,98.0,97.0,60.0,17.533145904541016,3.0
60648,IT,night,41.80105991761222,12.550615292308969,highway,normal,clear-night,-11.678184140737612,8,19,0.4323582849451529,-0.1627208064191012,80.85606514572828,-0.2130062949452177,120.9702880538638,1.102109518675779,0.9413256208462162,0.0465482622168124,39.98099524207568,113.34346946327234,0.4748724,0.06613372,0.9748492,0.5097529,0.10554051,0.2111139,26.356000900268555,70.91374206542969,0.0,0.0,13.0,0.0,12.0,5.623379707336426,0.0
13038,SE,day,55.60641185255094,13.029031507604312,city,normal,partly-cloudy-day,19.53321739314667,5,16,1.7043896385354151,-0.1124528644719132,3.307083582486776,-0.0212439565657151,121.100845132532,1.131092790341723,0.8810810877117011,0.0287084897382195,34.136425977591585,138.17868257570527,0.6039478,0.16108929,0.99465746,0.9761539,0.11083726,0.11760221,14.760499954223633,64.40638732910156,0.0,0.0,87.0,1.0,21.0,11.726277351379396,3.0
11456,SE,day,55.596263100770216,12.992392203201105,city,normal,cloudy,45.50208643218543,5,13,-5.707598786144832,-1.8751307019266408,22.298677615891755,-0.1514683374334803,121.100845132532,1.131092790341723,0.8810810877117011,0.0287084897382195,34.136425977591585,38.33256952631196,0.6315062,0.08477454,0.9771641,0.8904484,0.3158652,0.59863853,15.330500602722168,61.54217147827149,0.0,0.0,99.0,26.0,0.0,20.80849838256836,3.0
11824,DE,day,50.93149572701525,6.907732444523923,city,normal,rain,2.23146054930696,11,15,0.330968647059971,0.632470695294263,29.3980671862436,0.0816986852052743,121.1604837134374,1.125060013269004,-0.8407723553183722,0.088727668963989,31.73622738887918,229.14498210077184,0.65778,0.34029505,0.9955375,0.9642451,0.1470766,0.09471531,11.788999557495115,78.06222534179688,0.0,0.0,88.0,61.0,85.0,18.10409927368164,3.0
67299,IT,day,45.466842185966655,9.217085098215522,arterial-urban,normal,partly-cloudy-day,32.86779909110683,7,7,0.4560791129519932,-1.7239624725764189,25.63694662053554,0.1511842502815117,120.9702880538638,1.102109518675779,0.9415250836037842,0.0465482622168124,39.98099524207568,250.3591586050376,0.83352315,0.20973164,0.9978132,0.99727327,0.11245705,0.09480742,26.34600067138672,63.6185417175293,0.0,0.0,18.0,8.0,2.0,10.245779991149902,0.0
22946,DE,day,50.937203325015226,6.981017226569416,city,normal,partly-cloudy-day,12.143572443818826,11,8,0.2057353908876332,0.270224065517488,0.0227454289810108,0.0375246681208393,121.1604837134374,1.125060013269004,-0.8404232933982806,0.088727668963989,31.73622738887918,150.59148278566556,0.7337532,0.27118647,0.99626786,0.9939634,0.09675204,0.0834411,6.534499645233154,87.66323852539062,0.0,0.0,57.0,21.0,50.0,9.746630668640137,2.0
37011,PL,day,54.39385802369477,18.602582684492965,city,normal,partly-cloudy-day,9.004528127751698,6,17,0.3981501341430903,-0.1017390935750466,61.25502788940032,-0.1234086742588835,120.7571865009013,1.146133774946981,-0.1805215477089987,0.0721550162525081,23.97482685304935,80.59505644626213,0.53440136,0.13220735,0.9908042,0.91153383,0.11020276,0.1786821,17.4064998626709,59.58029174804688,0.0,0.0,55.0,0.0,0.0,8.473393440246582,2.0
