,Time_of_Day,Weather_Condition,Road_Environment_Type,Road_Surface_Condition,Traffic_Density,Pedestrian_Presence,Cyclist_Presence,Number_of_Visible_Lanes,Intersection_Type,Lane_Marking_Visibility,Artificial_Lighting_Source,Crosswalk_Presence,Vertical_Road_Profile,Horizontal_Road_Curvature,Infrastructure_Barriers,Building_Density,Vegetation_Level,Traffic_Sign_Presence,Vehicle_Composition,Ego_Vehicle_Lane_Position,Ego_Vehicle_Lane_POSITION,conf,iou,lrp
69743,Daylight,Clear,Urban,Dry,Low,On_Sidewalk,No,2,T-Junction,Faded,,Yes,Flat,Straight,Curb,Low_Density_Urban,Sparse,Directional,Passenger_Cars_Only,Centered,,0.5563709251582623,0.480238010485967,0.32718098163604736
72414,Dawn/Dusk,Clear,Rural,Snow_Covered,Low,,No,2,,Occluded_by_Snow/Water,Vehicle_Headlights,No,Uphill,Straight,,,Dense_Forest,Warning,Passenger_Cars_Only,Centered,,0.9107387661933899,0.8964591026306152,0.7929182052612305
15187,Twilight,Cloudy,Urban,Dry,Moderate,On_Sidewalk,No,2,,Clear,Building_Lights,No,Flat,Straight,Curb,Low_Density_Urban,Sparse,Multiple_Types,Public_Transit_Focus,Centered,,0.5540515563704751,0.30757038508925366,0.23751652240753174
65681,Daylight,Cloudy,Highway,Dry,Low,,No,3,,Clear,,No,Uphill,Straight,Concrete_Median,Sparse/Rural,Moderate,Directional,Passenger_Cars_Only,Centered,,0.6942223509152731,0.4619009594122569,0.24545073509216309
32987,Daylight,Clear,Urban,Dry,Moderate,,No,2,T-Junction,Faded,,Yes,Flat,Straight,Curb,High_Rise,Sparse,Regulatory,Passenger_Cars_Only,Centered,,0.8065234239284809,0.5898478983177079,0.4857492446899414
62127,Night,Snowy,Urban,Snow_Covered,Empty,Near_Roadside,No,1,,Occluded_by_Snow/Water,Street_Lights,No,Flat,Straight,Curb,Low_Density_Urban,Sparse,Directional,No_Vehicles,Centered,,0.6736841797828674,0.28572332859039307,0.23811334371566772
85789,Dawn/Dusk,Cloudy,Rural,Wet,Low,,No,2,,Faded,,No,Flat,Slight_Right,,Sparse/Rural,Dense_Forest,,Passenger_Cars_Only,Centered,,0.9064921736717224,0.9340898990631104,0.8681797981262207
9580,Dawn/Dusk,Cloudy,Urban,Dry,Low,On_Sidewalk,No,2,,Clear,Vehicle_Headlights,No,Flat,Straight,Curb,Industrial,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.6653024151044733,0.48482735596951987,0.36755990982055664
55896,Night,Clear,Urban,Dry,Moderate,,No,3,Four-Way,Clear,Street_Lights,No,Flat,Straight,Curb,Low_Density_Urban,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.6673430662888747,0.523807598484887,0.3809484839439392
1432,Daylight,Cloudy,Residential,Dry,Low,On_Sidewalk,No,2,T-Junction,Absent,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.661109486530567,0.6572001247570433,0.4899964928627014
15657,Dawn/Dusk,Rainy,Urban,Wet,Moderate,Crossing_Road,No,2,Four-Way,Clear,Street_Lights,Yes,Flat,Straight,Curb,High_Rise,,Regulatory,Public_Transit_Focus,Centered,,0.5480295250544677,0.3286462440958311,0.21079277992248535
95978,Dawn/Dusk,Cloudy,Residential,Slushy,Low,,No,2,,Occluded_by_Snow/Water,Street_Lights,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Directional,Passenger_Cars_Only,Centered,,0.8533765077590942,0.6982241868972778,0.5631150305271149
44376,Daylight,Clear,Urban,Dry,Low,On_Sidewalk,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.5815597320425099,0.4631335481124766,0.3288683295249939
32025,Daylight,Clear,Urban,Dry,Low,On_Sidewalk,No,3,Four-Way,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Park-like,Regulatory,Passenger_Cars_Only,Centered,,0.6237493952115377,0.30068397835681315,0.1803153157234192
45026,Dawn/Dusk,Clear,Urban,Dry,Low,,No,2,,Clear,Vehicle_Headlights,No,Flat,Straight,Concrete_Median,High_Rise,Moderate,,Passenger_Cars_Only,Centered,,0.6563095067228589,0.402749535938104,0.2091861367225647
62046,Night,Rainy,Highway,Wet,Moderate,,No,2,,Clear,Vehicle_Headlights,No,Flat,Straight,Metal_Guardrail,Sparse/Rural,Sparse,,Mixed_Heavy_Traffic,Centered,,0.5663659969965616,0.366848960518837,0.21490204334259033
91944,Night,Rainy,Highway,Wet,High/Congested,,No,2,,Clear,Vehicle_Headlights,No,Flat,Straight,Concrete_Median,,Dense_Forest,Directional,Mixed_Heavy_Traffic,Centered,,0.6082467138767242,0.409778717905283,0.31955742835998535
47882,Daylight,Clear,Urban,Dry,Moderate,On_Sidewalk,No,2,,Faded,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Regulatory,Mixed_Heavy_Traffic,Centered,,0.6419410681724549,0.5479246526956558,0.33941203355789185
41660,Night,Clear,Urban,Dry,Moderate,,No,2,Four-Way,Clear,Street_Lights,No,Flat,Straight,Curb,High_Rise,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.712799483537674,0.3017319015094212,0.2171841263771057
61383,Night,Clear,Urban,Dry,Moderate,On_Sidewalk,Yes,1,,Clear,Street_Lights,No,Flat,Straight,Curb,High_Rise,Sparse,Regulatory,Passenger_Cars_Only,Centered,,0.6735358025346484,0.5262657707764042,0.354015052318573
67936,Daylight,Clear,Highway,Dry,Low,,No,3,,Clear,,No,Flat,Slight_Right,Concrete_Median,Low_Density_Urban,Moderate,Directional,Passenger_Cars_Only,Centered,,0.7275779657065868,0.5302418524568732,0.3332110047340393
71529,Daylight,Clear,Urban,Dry,Low,On_Sidewalk,Yes,2,,Clear,,No,Flat,Straight,Curb,High_Rise,Park-like,Directional,Passenger_Cars_Only,Centered,,0.8521954417228699,0.36540443897247316,0.3308088779449463
7366,Dawn/Dusk,Cloudy,Residential,Dry,Moderate,On_Sidewalk,Yes,1,,Faded,Street_Lights,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Regulatory,Mixed_Heavy_Traffic,Centered,,0.6270809335013231,0.3826928502175866,0.30197107791900635
61639,Night,Clear,Urban,Dry,Moderate,On_Sidewalk,No,2,Four-Way,Faded,Street_Lights,Yes,Flat,Straight,Curb,High_Rise,Sparse,Regulatory,Passenger_Cars_Only,Centered,,0.5515894566263472,0.3811267660154651,0.24055838584899902
52,Twilight,Cloudy,Urban,Dry,Low,,No,2,,Clear,Street_Lights,No,Flat,Straight,Curb,Low_Density_Urban,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.6274122390896082,0.3589338433963281,0.2632996439933777
44543,Daylight,Snowy,Highway,Snow_Covered,Low,,No,2,,Occluded_by_Snow/Water,Vehicle_Headlights,No,Flat,Straight,Metal_Guardrail,,Dense_Forest,,Passenger_Cars_Only,Centered,,0.9117228984832764,0.45557571947574615,0.4111514091491699
18603,Daylight,Cloudy,Urban,Dry,Moderate,,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Directional,Passenger_Cars_Only,Centered,,0.7450027664502462,0.7183898971194312,0.5657978951931
8968,Daylight,Cloudy,Urban,Dry,Low,,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Park-like,Regulatory,Passenger_Cars_Only,Centered,,0.6059689662958446,0.4556927645096072,0.3083201050758362
72207,Daylight,Cloudy,Urban,Dry,Moderate,,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.7265270451704661,0.46285654561860223,0.35186076164245605
19804,Daylight,Cloudy,Residential,Dry,Low,On_Sidewalk,No,2,,Faded,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.7444725632667542,0.6938169807195663,0.48443806171417236
7679,Daylight,Cloudy,Urban,Dry,Moderate,On_Sidewalk,Yes,2,,Clear,,Yes,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.7438453584909439,0.37161557997266453,0.28242456912994385
32668,Night,Clear,Urban,Dry,Low,Crossing_Road,Yes,2,Four-Way,Clear,Street_Lights,Yes,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.6854309695107597,0.6786210387945175,0.4570664167404175
91628,Daylight,Cloudy,Rural,Dry,Empty,,No,2,,Clear,,No,Uphill,Straight,Metal_Guardrail,Sparse/Rural,Moderate,Regulatory,No_Vehicles,Centered,,0.0,0.0,0.0
70202,Dawn/Dusk,Clear,Rural,Dry,Empty,,No,1,,Absent,Building_Lights,No,Flat,Straight,,Sparse/Rural,Dense_Forest,,No_Vehicles,Centered,,0.0,0.0,0.0
55715,Daylight,Clear,Urban,Dry,High/Congested,Crossing_Road,No,3,Four-Way,Clear,,Yes,Flat,Straight,Curb,High_Rise,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.5798847332315625,0.5170414210376093,0.34896862506866455
65419,Daylight,Cloudy,Urban,Dry,Moderate,On_Sidewalk,No,2,Four-Way,Clear,,No,Flat,Straight,Curb,High_Rise,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.630265211686492,0.5491811129308882,0.37014615535736084
97627,Dawn/Dusk,Rainy,Urban,Wet,Moderate,,No,2,Four-Way,Clear,Vehicle_Headlights,Yes,Flat,Slight_Left,Curb,Low_Density_Urban,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.675021767616272,0.5634672763672742,0.42691320180892944
72738,Night,Clear,Urban,Dry,Low,On_Sidewalk,No,2,Four-Way,Clear,Street_Lights,Yes,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.783954069018364,0.602946674823761,0.3438567519187927
40916,Night,Clear,Urban,Dry,Moderate,,No,2,Four-Way,Faded,Street_Lights,No,Flat,Straight,Curb,Low_Density_Urban,Sparse,Regulatory,Passenger_Cars_Only,Centered,,0.5583462337652842,0.28441998681851793,0.23644214868545532
76777,Daylight,Cloudy,Urban,Dry,Low,On_Sidewalk,Yes,2,Four-Way,Clear,,Yes,Flat,Straight,Curb,Low_Density_Urban,Sparse,Regulatory,Passenger_Cars_Only,Centered,,0.5797478217970241,0.5409471657541063,0.3814964294433594
53498,Daylight,Cloudy,Residential,Dry,Moderate,,No,2,T-Junction,Clear,,Yes,Flat,Straight,Curb,Low_Density_Urban,Sparse,Multiple_Types,Passenger_Cars_Only,,Centered,0.772819330294927,0.668668136392769,0.5596461296081543
23634,Daylight,Cloudy,Urban,Dry,Moderate,,No,3,Four-Way,Clear,,Yes,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.6397616943487754,0.5307571895677468,0.3815773129463196
96740,Night,Clear,Highway,Dry,Low,,No,2,,Clear,Vehicle_Headlights,No,Flat,Straight,Metal_Guardrail,,Dense_Forest,,Passenger_Cars_Only,Centered,,0.47749122977256775,0.637182225783666,0.25501692295074463
80940,Daylight,Snowy,Rural,Snow_Covered,Empty,,No,1,,Occluded_by_Snow/Water,,No,Flat,Straight,,,Dense_Forest,,No_Vehicles,Centered,,0.0,0.0,0.0
91174,Night,Clear,Highway,Dry,Low,,No,3,,Clear,Street_Lights,No,Flat,Straight,Concrete_Median,,Sparse,Directional,Passenger_Cars_Only,Centered,,0.7439236044883728,0.7325452268123627,0.46509045362472534
21271,Daylight,Cloudy,Residential,Dry,Low,,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,,Passenger_Cars_Only,Centered,,0.7757303182567868,0.5237982209239688,0.389337420463562
44022,Daylight,Clear,Urban,Dry,Low,On_Sidewalk,No,2,,Clear,,Yes,Flat,Straight,Curb,Low_Density_Urban,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.5356471964291164,0.3166305342545876,0.19445908069610596
76382,Daylight,Cloudy,Highway,Dry,Moderate,,No,3,,Clear,,No,Flat,Straight,Concrete_Median,Sparse/Rural,Moderate,Directional,Mixed_Heavy_Traffic,Centered,,0.6814468890428543,0.4365749955177307,0.3203519582748413
20649,Dawn/Dusk,Cloudy,Residential,Dry,Low,On_Sidewalk,Yes,2,Four-Way,Clear,,Yes,Flat,Straight,Curb,Low_Density_Urban,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.6463502522777108,0.46511012812455493,0.32927513122558594
97774,Daylight,Snowy,Rural,Snow_Covered,Empty,,No,1,,Absent,,No,Flat,Straight,,,Dense_Forest,,No_Vehicles,Centered,,0.31043586134910583,0.8257633447647095,0.651526689529419
95276,Dawn/Dusk,Clear,Urban,Dry,Moderate,On_Sidewalk,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Directional,Passenger_Cars_Only,Centered,,0.7999070720239119,0.8156085989691995,0.7221262753009796
29946,Daylight,Cloudy,Urban,Dry,Moderate,,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Directional,Passenger_Cars_Only,Centered,,0.8847106439726693,0.6041190028190613,0.5082380175590515
64377,Daylight,Cloudy,Urban,Dry,Moderate,,No,3,Roundabout,Faded,,No,Flat,Slight_Left,Metal_Guardrail,Sparse/Rural,Moderate,Directional,Passenger_Cars_Only,Centered,,0.8818002126433633,0.7409399793698237,0.635726124048233
12654,Daylight,Clear,Urban,Dry,Moderate,,No,1,,Absent,,No,Flat,Straight,Curb,High_Rise,Sparse,Regulatory,Passenger_Cars_Only,Centered,,0.7126940190792084,0.6584747582674026,0.440640389919281
7262,Daylight,Clear,Urban,Dry,Low,On_Sidewalk,Yes,2,,Clear,,Yes,Flat,Straight,Curb,Low_Density_Urban,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.5742200677809508,0.32432860048378215,0.23464959859848022
97731,Daylight,Cloudy,Highway,Dry,Low,,No,2,,Clear,,No,Flat,Straight,Metal_Guardrail,,Dense_Forest,Directional,Mixed_Heavy_Traffic,Centered,,0.6507755390235356,0.41360009014606475,0.28391033411026
15981,Daylight,Clear,Urban,Dry,Low,On_Sidewalk,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Park-like,Directional,Passenger_Cars_Only,Centered,,0.6707193553447723,0.1846011806936825,0.133908212184906
33732,Daylight,Clear,Urban,Dry,Moderate,,No,3,Four-Way,Clear,,Yes,Flat,Straight,Curb,High_Rise,Sparse,Multiple_Types,Mixed_Heavy_Traffic,Centered,,0.5295371056771746,0.3777524645750721,0.203410804271698
91996,Daylight,Cloudy,Residential,Slushy,Empty,,No,1,,Occluded_by_Snow/Water,,No,Flat,Slight_Right,Curb,Low_Density_Urban,Sparse,,No_Vehicles,Centered,,0.6296725273132324,0.0,0.0
5999,Daylight,Cloudy,Urban,Dry,Low,On_Sidewalk,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.8206862844526768,0.28429887714711105,0.21842467784881592
85677,Night,Clear,Highway,Dry,Low,,No,3,,Clear,Street_Lights,No,Flat,Straight,Metal_Guardrail,,Dense_Forest,Directional,Passenger_Cars_Only,Centered,,0.5526774624983469,0.2109072133898735,0.09053385257720947
77141,Daylight,Clear,Highway,Dry,Low,,No,3,,Clear,,No,Flat,Straight,Concrete_Median,Sparse/Rural,Moderate,Directional,Passenger_Cars_Only,Centered,,0.4955953038655795,0.20198477091996567,0.11586868762969971
18422,Daylight,Cloudy,Urban,Dry,Moderate,,No,1,,Absent,,No,Flat,Straight,Curb,Low_Density_Urban,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.7088607446505473,0.6980872816509671,0.5212137997150421
31895,Night,Clear,Urban,Dry,Moderate,On_Sidewalk,No,2,,Clear,Street_Lights,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Directional,Passenger_Cars_Only,Centered,,0.5483960496882597,0.29572062085314493,0.1805260181427002
36980,Night,Clear,Urban,Dry,Low,On_Sidewalk,No,2,,Clear,Street_Lights,No,Flat,Straight,Curb,Low_Density_Urban,,Directional,Passenger_Cars_Only,Centered,,0.5643483532799615,0.36335160640569836,0.26516473293304443
82133,Daylight,Cloudy,Urban,Dry,Low,On_Sidewalk,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.6867647916078568,0.585554143289725,0.46164047718048096
74476,Daylight,Cloudy,Highway,Dry,Moderate,,No,3,,Clear,,No,Flat,Straight,Concrete_Median,,Moderate,Directional,Mixed_Heavy_Traffic,Centered,,0.5930406699577967,0.42581427262889016,0.233137309551239
7586,Night,Clear,Urban,Wet,Moderate,On_Sidewalk,No,2,,Clear,Street_Lights,No,Flat,Straight,Curb,Low_Density_Urban,Sparse,Regulatory,Passenger_Cars_Only,Centered,,0.788393521308899,0.5666908518127773,0.48120778799057007
84598,Daylight,Cloudy,Highway,Dry,Low,,No,3,,Clear,,No,Flat,Straight,Metal_Guardrail,,Moderate,Directional,Passenger_Cars_Only,Centered,,0.7515186752591815,0.4703396297991276,0.3559846878051758
23795,Daylight,Cloudy,Residential,Dry,Low,,No,2,T-Junction,Absent,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.7363622029622395,0.6665484403570493,0.46984314918518066
39483,Daylight,Cloudy,Residential,Dry,Low,,Yes,1,,Absent,,No,Uphill,Straight,Curb,Low_Density_Urban,Sparse,Regulatory,Passenger_Cars_Only,Centered,,0.7406458130904606,0.729274146258831,0.5835483074188232
68042,Dawn/Dusk,Cloudy,Urban,Dry,Low,,No,2,,Clear,Vehicle_Headlights,No,Flat,Straight,Metal_Guardrail,Low_Density_Urban,Moderate,Warning,Passenger_Cars_Only,Centered,,0.7203472604354223,0.3608746656349727,0.29317790269851685
52705,Daylight,Cloudy,Urban,Wet,Empty,On_Sidewalk,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,,Regulatory,No_Vehicles,Centered,,0.5320954521497091,0.3462186251815997,0.21918433904647827
12623,Daylight,Cloudy,Urban,Dry,Moderate,On_Sidewalk,Yes,2,Four-Way,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.76182550907135,0.6514250001599712,0.5162896811962128
36802,Dawn/Dusk,Cloudy,Residential,Dry,Moderate,,Yes,2,,Clear,Vehicle_Headlights,No,Flat,Straight,Curb,Low_Density_Urban,Sparse,Regulatory,Passenger_Cars_Only,Centered,,0.7179747944076856,0.6271651595830917,0.4049462676048279
49582,Daylight,Clear,Rural,Dry,Empty,,No,2,T-Junction,Faded,,Yes,Flat,Straight,Curb,,Moderate,Regulatory,No_Vehicles,Centered,,0.0,0.0,0.0
88938,Daylight,Rainy,Highway,Wet,Low,,No,3,,Clear,Vehicle_Headlights,No,Flat,Straight,Metal_Guardrail,Sparse/Rural,Moderate,Directional,Passenger_Cars_Only,Centered,,0.5945301987230778,0.22794104483909905,0.09569299221038818
39745,Daylight,Cloudy,Residential,Wet,Low,,No,1,T-Junction,Faded,,No,Flat,Straight,Curb,Low_Density_Urban,Park-like,Regulatory,Passenger_Cars_Only,Centered,,0.7156945019960403,0.3491663667890761,0.2538883090019226
44713,Daylight,Cloudy,Urban,Dry,High/Congested,,No,2,,Clear,,No,Flat,Slight_Right,Curb,Low_Density_Urban,Moderate,Directional,Passenger_Cars_Only,Centered,,0.6312048863619566,0.3938911207344221,0.2259155511856079
15943,Daylight,Clear,Urban,Dry,Moderate,On_Sidewalk,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.6393432117277577,0.4952459031982081,0.32323765754699707
8754,Daylight,Cloudy,Urban,Dry,Low,On_Sidewalk,No,2,,Clear,,No,Flat,Straight,Curb,High_Rise,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.735682487487793,0.2998961552977562,0.211228609085083
82389,Night,Rainy,Highway,Wet,Low,,No,3,,Clear,Vehicle_Headlights,No,Flat,Straight,Metal_Guardrail,,Sparse,,Passenger_Cars_Only,Centered,,0.45382731159528095,0.2943195270167457,0.19096720218658447
8127,Daylight,Cloudy,Urban,Dry,Moderate,Near_Roadside,Yes,1,,Clear,,No,Flat,Straight,Noise_Wall,Low_Density_Urban,Sparse,Regulatory,Passenger_Cars_Only,Centered,,0.6874193564841622,0.3685576075162643,0.2741484045982361
33518,Night,Cloudy,Urban,Dry,Moderate,,No,2,,Clear,Street_Lights,No,Flat,Straight,Curb,Low_Density_Urban,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.7866709172725678,0.3301129937171936,0.27561062574386597
94480,Night,Clear,Rural,Snow_Covered,Low,,No,1,,Absent,Vehicle_Headlights,No,Flat,Straight,Metal_Guardrail,Sparse/Rural,Sparse,,Passenger_Cars_Only,Centered,,0.6287461519241333,0.6776673197746277,0.35533463954925537
96117,Daylight,Cloudy,Rural,Wet,Low,,No,2,,Clear,,No,Flat,Straight,Concrete_Median,Sparse/Rural,Dense_Forest,Directional,Passenger_Cars_Only,Centered,,0.8954538702964783,0.9085929989814758,0.8171859979629517
79717,Daylight,Cloudy,Urban,Dry,Empty,On_Sidewalk,No,2,,Clear,Street_Lights,No,Flat,Straight,Curb,High_Rise,Sparse,,No_Vehicles,Centered,,0.5573145118024614,0.4912526444955306,0.34614163637161255
94238,Night,Clear,Urban,Dry,Low,,No,2,,Clear,Street_Lights,No,Flat,Straight,Curb,High_Rise,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.6608701162040234,0.5613669223255582,0.45606720447540283
128,Dawn/Dusk,Cloudy,Urban,Dry,Low,On_Sidewalk,No,2,Four-Way,Clear,Street_Lights,Yes,Flat,Straight,Curb,Low_Density_Urban,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.6150863021612167,0.44470169263727527,0.3045084476470947
65606,Night,Clear,Urban,Dry,High/Congested,On_Sidewalk,No,3,Four-Way,Faded,Street_Lights,No,Flat,Straight,Curb,High_Rise,Sparse,Directional,Passenger_Cars_Only,Centered,,0.542168555052384,0.3683360092755821,0.25963038206100464
92191,Daylight,Cloudy,Rural,Dry,Empty,,No,2,,Faded,,No,Flat,Straight,Metal_Guardrail,Sparse/Rural,Moderate,Warning,No_Vehicles,Centered,,0.49119574824968976,0.4646785259246826,0.26269036531448364
9923,Daylight,Cloudy,Urban,Dry,Moderate,Crossing_Road,No,2,,Clear,,No,Flat,Straight,Curb,High_Rise,Park-like,Regulatory,Passenger_Cars_Only,Centered,,0.6104842066764832,0.3356363183381606,0.24685531854629517
98090,Night,Clear,Highway,Dry,Moderate,,No,3,,Clear,Street_Lights,No,Flat,Straight,Metal_Guardrail,Low_Density_Urban,Sparse,Directional,Mixed_Heavy_Traffic,Centered,,0.7564085245132446,0.7049191951751709,0.6098383963108063
69057,Dawn/Dusk,Cloudy,Urban,Wet,Moderate,,No,3,Four-Way,Clear,Vehicle_Headlights,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.6904039171834787,0.393381221462851,0.25888586044311523
80231,Night,Clear,Urban,Dry,Empty,,No,2,,Clear,Street_Lights,No,Flat,Straight,Curb,Industrial,Moderate,Directional,No_Vehicles,Centered,,0.6988145709037781,0.6196539402008057,0.23930788040161133
47802,Daylight,Cloudy,Urban,Dry,Low,,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,,Passenger_Cars_Only,Centered,,0.8326123833656311,0.8550403475761413,0.7100806832313538
11323,Daylight,Cloudy,Urban,Dry,Low,On_Sidewalk,Yes,2,,Clear,,No,Flat,Straight,Concrete_Median,Low_Density_Urban,Moderate,Directional,Passenger_Cars_Only,Centered,,0.8018290950701787,0.5636703026922125,0.4431300759315491
66923,Night,Clear,Urban,Dry,Moderate,,No,2,,Faded,Street_Lights,No,Flat,Straight,Curb,Low_Density_Urban,Sparse,,Passenger_Cars_Only,Centered,,0.5995995929607978,0.4243152120283672,0.32909566164016724
91298,Dawn/Dusk,Snowy,Residential,Snow_Covered,Empty,,No,2,,Occluded_by_Snow/Water,Street_Lights,No,Flat,Straight,Curb,Low_Density_Urban,Sparse,Warning,No_Vehicles,Centered,,0.5469619731108347,0.46061965078115463,0.1676918864250183
19180,Daylight,Rainy,Urban,Wet,Moderate,Crossing_Road,No,2,Four-Way,Clear,,Yes,Flat,Straight,Curb,High_Rise,,Multiple_Types,Passenger_Cars_Only,Centered,,0.5073148914745875,0.3920988726615906,0.20897972583770752
36773,Daylight,Clear,Urban,Dry,Moderate,On_Sidewalk,No,2,,Clear,,No,Flat,Straight,Curb,High_Rise,,,Passenger_Cars_Only,Centered,,0.7201767654129954,0.6497560877066392,0.527475118637085
84961,Dawn/Dusk,Cloudy,Urban,Dry,Low,On_Sidewalk,Yes,2,Four-Way,Clear,Building_Lights,No,Flat,Straight,Metal_Guardrail,High_Rise,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.5732054156916482,0.3998750773343173,0.18166577816009521
93238,Daylight,Clear,Highway,Dry,Moderate,,No,2,,Clear,,No,Flat,Straight,Concrete_Median,Industrial,Sparse,Regulatory,Mixed_Heavy_Traffic,Centered,,0.5729592496698553,0.3868209272623062,0.2271021008491516
